offer_id,invite_id,invite_created_at,invite_invitation_state,invite_state,invite_first_viewed_at,invite_material_id,invite_min_deal_quantity_kg,invite_max_deal_quantity_kg,selling_company_id,buying_org_id
20546,20543,2019-10-11 07:05:48.719351+00:00,ORDERED,SOLD_OUT,2019-10-14 09:53:40.420000+00:00,82212389,0.0,120000.0,2796,2833
20555,20552,2019-10-11 07:14:26.658031+00:00,INVALID,EXPIRED,,241990,0.0,10000.0,15941,19526
20571,20568,2019-10-11 07:34:19.855599+00:00,ORDERED,SOLD_OUT,2019-10-11 13:56:00.285000+00:00,80282770,0.0,150000.0,12233,20535
20578,20575,2019-10-11 07:37:01.496335+00:00,ORDERED,SOLD_OUT,2019-10-11 14:05:24.656000+00:00,2899128,0.0,75000.0,12233,20535
20605,20596,2019-10-11 07:53:13.393013+00:00,ORDERED,EXPIRED,2019-10-12 06:16:01.036000+00:00,4448867,0.0,400000.0,15939,20580
20618,20611,2019-10-11 08:17:12.007347+00:00,INVALID,EXPIRED,,509705,0.0,72000.0,7409,20590
20639,20635,2019-10-11 09:57:14.622993+00:00,INVALID,EXPIRED,,2938190,0.0,19200.0,7409,20621
20649,20645,2019-10-11 10:02:54.876621+00:00,INVALID,EXPIRED,,2938190,0.0,19200.0,7409,20621
20673,20652,2019-10-11 12:35:21.080738+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,14851
20673,20655,2019-10-11 12:35:24.134328+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,14672
20673,20658,2019-10-11 12:35:25.863184+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12319
20673,20661,2019-10-11 12:35:29.393483+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,16225
20673,20664,2019-10-11 12:35:34.825103+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12295
20673,20667,2019-10-11 12:35:52.407028+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,14881
20673,20670,2019-10-11 12:36:00.486402+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,15307
20673,20703,2019-10-11 12:42:01.195589+00:00,INVALID,EXPIRED,2019-10-21 10:04:49.915000+00:00,546872,0.0,34400.0,12233,14673
20673,22881,2019-10-15 16:23:36.402755+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12412
20702,20675,2019-10-11 12:40:02.775314+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12269
20702,20678,2019-10-11 12:40:04.754434+00:00,ORDERED,EXPIRED,2019-10-21 06:10:04.842000+00:00,546872,0.0,34400.0,12233,12306
20702,20684,2019-10-11 12:40:16.318300+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,14866
20702,20687,2019-10-11 12:40:18.699605+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12933
20702,20690,2019-10-11 12:40:24.526399+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12338
20702,20693,2019-10-11 12:40:26.868404+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,14868
20702,20696,2019-10-11 12:40:34.669146+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,14860
20702,20699,2019-10-11 12:40:35.576034+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,14687
20702,22885,2019-10-15 16:26:07.477086+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12930
20724,20709,2019-10-11 12:50:11.852953+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12925
20724,20712,2019-10-11 12:50:24.066309+00:00,INVALID,EXPIRED,2019-10-21 16:10:12.328000+00:00,546872,0.0,34400.0,12233,12310
20724,20715,2019-10-11 12:50:33.344555+00:00,INVALID,EXPIRED,2019-10-24 05:27:32+00:00,546872,0.0,34400.0,12233,12289
20724,20718,2019-10-11 12:50:45.528976+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12326
20724,20721,2019-10-11 12:51:50.470326+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12927
20745,20728,2019-10-11 12:52:53.617012+00:00,INVALID,EXPIRED,,3387279,0.0,18000.0,12233,12272
20745,20731,2019-10-11 12:52:54.701029+00:00,INVALID,EXPIRED,,3387279,0.0,18000.0,12233,12270
20745,20737,2019-10-11 12:52:55.240646+00:00,INVALID,EXPIRED,,3387279,0.0,18000.0,12233,12897
20745,20741,2019-10-11 12:52:56.202327+00:00,INVALID,EXPIRED,,3387279,0.0,18000.0,12233,12324
20767,20764,2019-10-11 15:01:40.372734+00:00,INVALID,EXPIRED,2019-10-31 13:00:12.762000+00:00,730878,0.0,60000.0,2795,20579
20783,20777,2019-10-14 04:35:06.283252+00:00,INVALID,EXPIRED,,557971,0.0,49500.0,3874,3860
20783,20780,2019-10-14 04:35:18.333463+00:00,INVALID,EXPIRED,,557971,0.0,49500.0,3874,3862
20802,20796,2019-10-14 04:49:06.262768+00:00,INVALID,EXPIRED,,557971,0.0,49500.0,3874,3860
20802,20799,2019-10-14 04:49:07.885105+00:00,INVALID,EXPIRED,2019-10-15 04:46:16.492000+00:00,557971,0.0,49500.0,3874,3862
20866,20857,2019-10-14 07:45:39.578905+00:00,INVALID,EXPIRED,,61501590,0.0,22500.0,1965,19585
20879,20870,2019-10-14 07:47:08.481168+00:00,INVALID,EXPIRED,,4207118,0.0,22000.0,1965,19585
20892,20883,2019-10-14 07:48:22.320203+00:00,INVALID,EXPIRED,,4207134,0.0,43200.0,1965,19585
20905,20896,2019-10-14 07:49:24.644199+00:00,INVALID,EXPIRED,,61501744,0.0,22500.0,1965,19585
20918,20909,2019-10-14 07:50:24.201457+00:00,INVALID,EXPIRED,,4211271,0.0,22000.0,1965,19585
20944,20938,2019-10-14 12:07:40.164285+00:00,INVALID,SOLD_OUT,2019-10-17 08:24:32.405000+00:00,80334770,0.0,140000.0,22,343
20944,20941,2019-10-14 12:07:57.452798+00:00,INVALID,SOLD_OUT,,80334770,0.0,140000.0,22,344
20954,20948,2019-10-14 12:14:03.666531+00:00,INVALID,SOLD_OUT,2019-10-17 08:21:55.518000+00:00,82664050,0.0,160000.0,22,343
20954,20951,2019-10-14 12:14:14.008897+00:00,INVALID,SOLD_OUT,,82664050,0.0,160000.0,22,344
20979,20967,2019-10-14 13:33:40.440498+00:00,INVALID,EXPIRED,,557955,0.0,80000.0,7409,13109
20979,20970,2019-10-14 13:33:41.322198+00:00,INVALID,EXPIRED,2019-10-18 10:03:02.022000+00:00,557955,0.0,80000.0,7409,13120
20979,20973,2019-10-14 13:33:44.692642+00:00,ORDERED,EXPIRED,2019-10-16 10:53:43.194000+00:00,557955,0.0,80000.0,7409,13121
20979,20976,2019-10-14 13:33:45.598608+00:00,INVALID,EXPIRED,,557955,0.0,80000.0,7409,13131
20993,20981,2019-10-14 13:37:17.288888+00:00,INVALID,EXPIRED,,557955,0.0,120000.0,13107,13117
20993,20984,2019-10-14 13:37:18.303314+00:00,INVALID,EXPIRED,,557955,0.0,120000.0,13107,13118
20993,20987,2019-10-14 13:37:19.306524+00:00,INVALID,EXPIRED,,557955,0.0,120000.0,13107,13134
20993,20990,2019-10-14 13:37:19.594889+00:00,INVALID,EXPIRED,,557955,0.0,120000.0,13107,13136
21064,21054,2019-10-14 14:01:09.987430+00:00,INVALID,EXPIRED,,80334770,0.0,22000.0,1965,34
21075,21069,2019-10-14 14:04:04.085936+00:00,INVALID,EXPIRED,,80334770,0.0,22000.0,1965,34
21142,21076,2019-10-14 14:05:27.586596+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13108
21142,21079,2019-10-14 14:05:28.869049+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13109
21142,21086,2019-10-14 14:05:50.858909+00:00,INVALID,EXPIRED,2019-10-16 13:48:08.694000+00:00,557971,0.0,91800.0,13107,13111
21142,21089,2019-10-14 14:06:01.112889+00:00,INVALID,EXPIRED,2019-10-15 07:39:20.185000+00:00,557971,0.0,91800.0,7409,13112
21142,21093,2019-10-14 14:06:01.723986+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13113
21142,21096,2019-10-14 14:06:06.614617+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13114
21142,21099,2019-10-14 14:06:07.476277+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13116
21142,21102,2019-10-14 14:06:14.262864+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13119
21142,21105,2019-10-14 14:06:20.302141+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,13107,13122
21142,21108,2019-10-14 14:06:29.257554+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13123
21142,21111,2019-10-14 14:06:29.810270+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13124
21142,21114,2019-10-14 14:06:30.820072+00:00,ORDERED,EXPIRED,2019-10-16 07:55:06.678000+00:00,557971,0.0,91800.0,7409,13127
21142,21118,2019-10-14 14:06:43.220306+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,13107,13128
21142,21121,2019-10-14 14:06:47.064666+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13129
21142,21124,2019-10-14 14:06:51.643700+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13130
21142,21127,2019-10-14 14:06:52.291418+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13132
21142,21130,2019-10-14 14:06:53.114629+00:00,INVALID,EXPIRED,2019-10-17 08:45:05.250000+00:00,557971,0.0,91800.0,7409,13133
21142,21133,2019-10-14 14:06:58.939474+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13137
21142,21136,2019-10-14 14:07:01.139449+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,7409,13140
21142,21139,2019-10-14 14:07:04.283643+00:00,INVALID,EXPIRED,,557971,0.0,91800.0,13107,13141
21147,21144,2019-10-14 14:14:28.703224+00:00,INVALID,EXPIRED,,557971,0.0,1800.0,13107,13118
21248,21242,2019-10-14 15:36:49.057491+00:00,INVALID,EXPIRED,2019-10-15 06:03:00.226000+00:00,2870278,0.0,9000.0,7409,19452
21248,21245,2019-10-14 15:36:49.497951+00:00,INVALID,EXPIRED,,2870278,0.0,9000.0,7409,13112
21253,21250,2019-10-14 15:38:56.071017+00:00,INVALID,EXPIRED,,2870278,0.0,5000.0,13107,13134
21269,21258,2019-10-14 15:42:07.952268+00:00,INVALID,EXPIRED,,558005,0.0,5280.0,7409,13110
21269,21261,2019-10-14 15:42:09.942495+00:00,INVALID,EXPIRED,,558005,0.0,5280.0,7409,13135
21269,21264,2019-10-14 15:42:13.628207+00:00,INVALID,EXPIRED,,558005,0.0,5280.0,13107,13115
21628,21472,2019-10-14 18:24:59.181437+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,33
21628,21475,2019-10-14 18:25:20.105340+00:00,ORDERED,EXPIRED,2019-10-15 07:41:23.475000+00:00,82664050,0.0,304000.0,22,3994
21628,21478,2019-10-14 18:25:37.258350+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,321
21628,21481,2019-10-14 18:25:51.446066+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,322
21628,21484,2019-10-14 18:26:02.535697+00:00,INVALID,EXPIRED,2019-10-22 13:27:25.192000+00:00,82664050,0.0,304000.0,22,351
21628,21487,2019-10-14 18:26:22.414466+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,334
21628,21490,2019-10-14 18:26:27.362869+00:00,ORDERED,EXPIRED,2019-10-15 06:08:52.618000+00:00,82664050,0.0,304000.0,22,400
21628,21494,2019-10-14 18:26:32.693426+00:00,ORDERED,EXPIRED,2019-10-15 06:49:52.686000+00:00,82664050,0.0,304000.0,22,31
21628,21497,2019-10-14 18:26:58.338452+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,292
21628,21500,2019-10-14 18:26:59.855634+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,328
21628,21504,2019-10-14 18:27:01.313911+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,324
21628,21507,2019-10-14 18:27:36.153850+00:00,INVALID,EXPIRED,2019-10-17 17:23:05.764000+00:00,82664050,0.0,304000.0,22,325
21628,21510,2019-10-14 18:27:37.814691+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,1096
21628,21514,2019-10-14 18:28:00.594333+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,348
21628,21517,2019-10-14 18:28:04.745456+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,346
21628,21520,2019-10-14 18:28:20.689473+00:00,ORDERED,EXPIRED,2019-10-15 04:46:51.499000+00:00,82664050,0.0,304000.0,22,39
21628,21523,2019-10-14 18:28:34.255525+00:00,INVALID,EXPIRED,2019-10-17 08:26:47.446000+00:00,82664050,0.0,304000.0,22,343
21628,21526,2019-10-14 18:29:00.370144+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,342
21628,21529,2019-10-14 18:29:00.916646+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,934
21628,21532,2019-10-14 18:29:10.034030+00:00,INVALID,EXPIRED,2019-10-15 06:42:43.137000+00:00,82664050,0.0,304000.0,22,10055
21628,21537,2019-10-14 18:29:14.183956+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,356
21628,21540,2019-10-14 18:29:42.436637+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,336
21628,21543,2019-10-14 18:29:56.432447+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,27
21628,21546,2019-10-14 18:30:01.912410+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,344
21628,21549,2019-10-14 18:30:05.844601+00:00,INVALID,EXPIRED,2019-10-25 17:48:03.252000+00:00,82664050,0.0,304000.0,22,359
21628,21552,2019-10-14 18:30:23.526158+00:00,ORDERED,EXPIRED,2019-10-25 17:41:57.669000+00:00,82664050,0.0,304000.0,22,2559
21628,21555,2019-10-14 18:30:27.894640+00:00,ORDERED,EXPIRED,2019-10-15 04:41:29.257000+00:00,82664050,0.0,304000.0,22,1745
21628,21559,2019-10-14 18:30:29.091860+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,32
21628,21562,2019-10-14 18:30:52.885078+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,35
21628,21565,2019-10-14 18:30:58.078660+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,347
21628,21568,2019-10-14 18:31:05.561942+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,293
21628,21571,2019-10-14 18:31:06.306738+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,401
21628,21574,2019-10-14 18:31:26.442389+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,323
21628,21577,2019-10-14 18:31:27.517577+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,36
21628,21580,2019-10-14 18:31:30.013508+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,26
21628,21583,2019-10-14 18:32:18.266014+00:00,ORDERED,EXPIRED,2019-10-15 06:55:29.797000+00:00,82664050,0.0,304000.0,22,2560
21628,21586,2019-10-14 18:32:20.792259+00:00,ORDERED,EXPIRED,2019-10-15 04:27:49.865000+00:00,82664050,0.0,304000.0,22,17971
21628,21589,2019-10-14 18:32:33.849999+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,30
21628,21592,2019-10-14 18:32:42.802006+00:00,INVALID,EXPIRED,2019-10-15 08:57:25.399000+00:00,82664050,0.0,304000.0,22,337
21628,21595,2019-10-14 18:33:01.674033+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,339
21628,21598,2019-10-14 18:33:02.942342+00:00,ORDERED,EXPIRED,2019-10-23 13:36:32.774000+00:00,82664050,0.0,304000.0,22,18872
21628,21601,2019-10-14 18:33:08.956131+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,29
21628,21604,2019-10-14 18:33:10.068000+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,2343
21628,21607,2019-10-14 18:33:10.868317+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,319
21628,21610,2019-10-14 18:34:00.080810+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,331
21628,21613,2019-10-14 18:34:14.658443+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,318
21628,21616,2019-10-14 18:34:26.558390+00:00,ORDERED,EXPIRED,2019-10-28 07:20:11.750000+00:00,82664050,0.0,304000.0,22,28
21628,21619,2019-10-14 18:34:36.336342+00:00,INVALID,EXPIRED,2019-10-15 05:28:32.478000+00:00,82664050,0.0,304000.0,22,38
21628,21622,2019-10-14 18:34:42.662063+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,326
21628,21625,2019-10-14 18:34:49.103051+00:00,INVALID,EXPIRED,,82664050,0.0,304000.0,22,327
21885,21725,2019-10-15 06:29:14.135621+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,33
21885,21728,2019-10-15 06:29:30.172449+00:00,INVALID,SOLD_OUT,2019-10-15 07:13:57.057000+00:00,82664050,0.0,64000.0,22,3994
21885,21731,2019-10-15 06:29:54.221190+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,321
21885,21734,2019-10-15 06:30:05.415754+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,322
21885,21740,2019-10-15 06:30:23.470019+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,334
21885,21743,2019-10-15 06:30:34.034860+00:00,ORDERED,SOLD_OUT,2019-10-23 09:06:27.915000+00:00,82664050,0.0,64000.0,22,400
21885,21747,2019-10-15 06:30:41.574653+00:00,INVALID,SOLD_OUT,2019-10-15 13:20:01.904000+00:00,82664050,0.0,64000.0,22,31
21885,21750,2019-10-15 06:31:17.039105+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,292
21885,21753,2019-10-15 06:31:36.729638+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,328
21885,21757,2019-10-15 06:31:45.722910+00:00,INVALID,SOLD_OUT,2019-10-16 18:04:17.656000+00:00,82664050,0.0,64000.0,22,324
21885,21760,2019-10-15 06:31:49.699356+00:00,ORDERED,SOLD_OUT,2019-10-17 17:18:11.790000+00:00,82664050,0.0,64000.0,22,325
21885,21763,2019-10-15 06:32:04.455285+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,1096
21885,21770,2019-10-15 06:32:22.923590+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,348
21885,21773,2019-10-15 06:32:39.225373+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,346
21885,21776,2019-10-15 06:32:56.378785+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,39
21885,21782,2019-10-15 06:33:22.571036+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,342
21885,21785,2019-10-15 06:33:25.124033+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,934
21885,21788,2019-10-15 06:33:36.024463+00:00,INVALID,SOLD_OUT,2019-10-21 07:30:25.614000+00:00,82664050,0.0,64000.0,22,10055
21885,21793,2019-10-15 06:33:56.984092+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,356
21885,21796,2019-10-15 06:34:04.214711+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,27
21885,21800,2019-10-15 06:34:23.531895+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,336
21885,21803,2019-10-15 06:34:29.103184+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,359
21885,21806,2019-10-15 06:34:41.960854+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,2559
21885,21809,2019-10-15 06:34:45.864302+00:00,ORDERED,SOLD_OUT,2019-10-15 07:44:53.125000+00:00,82664050,0.0,64000.0,22,1745
21885,21813,2019-10-15 06:35:06.209827+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,32
21885,21816,2019-10-15 06:35:25.055387+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,35
21885,21819,2019-10-15 06:35:25.953926+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,347
21885,21822,2019-10-15 06:35:43.601868+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,293
21885,21825,2019-10-15 06:35:44.833703+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,401
21885,21828,2019-10-15 06:35:46.140602+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,323
21885,21831,2019-10-15 06:36:13.158300+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,36
21885,21834,2019-10-15 06:36:14.208400+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,26
21885,21837,2019-10-15 06:36:38.955740+00:00,INVALID,SOLD_OUT,2019-10-21 08:37:18.420000+00:00,82664050,0.0,64000.0,22,2560
21885,21840,2019-10-15 06:36:39.883046+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,17971
21885,21846,2019-10-15 06:37:10.413085+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,30
21885,21849,2019-10-15 06:37:15.077792+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,337
21885,21852,2019-10-15 06:37:16.078899+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,339
21885,21855,2019-10-15 06:37:37.102911+00:00,ORDERED,SOLD_OUT,2019-10-22 13:04:30.669000+00:00,82664050,0.0,64000.0,22,18872
21885,21861,2019-10-15 06:37:41.099866+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,29
21885,21864,2019-10-15 06:38:30.542274+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,2343
21885,21870,2019-10-15 06:38:50.752825+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,319
21885,21873,2019-10-15 06:39:19.160795+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,331
21885,21876,2019-10-15 06:39:28.851044+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,318
21885,21879,2019-10-15 06:39:43.909689+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,326
21885,21882,2019-10-15 06:40:03.810611+00:00,INVALID,SOLD_OUT,,82664050,0.0,64000.0,22,327
21929,21925,2019-10-15 07:17:16.526468+00:00,ORDERED,SOLD_OUT,2019-10-15 07:46:48.594000+00:00,82664050,0.0,16000.0,22,1100
21937,21933,2019-10-15 07:30:30.935338+00:00,INVALID,EXPIRED,2019-10-15 07:49:37.619000+00:00,82664050,0.0,16000.0,22,1100
21967,21953,2019-10-15 08:35:36.181400+00:00,INVALID,EXPIRED,,87462529,0.0,39600.0,12233,14851
21967,21956,2019-10-15 08:35:36.748784+00:00,INVALID,EXPIRED,,87462529,0.0,39600.0,12233,14672
21967,21959,2019-10-15 08:35:40.090533+00:00,INVALID,EXPIRED,2019-10-21 06:46:59.598000+00:00,87462529,0.0,39600.0,12233,13598
21967,21963,2019-10-15 08:35:41.670578+00:00,INVALID,EXPIRED,,87462529,0.0,39600.0,12233,12313
21985,21970,2019-10-15 08:45:50.409789+00:00,INVALID,EXPIRED,,87462529,0.0,39600.0,12233,12314
21985,21973,2019-10-15 08:45:52.303618+00:00,INVALID,EXPIRED,,87462529,0.0,39600.0,12233,13601
21985,21976,2019-10-15 08:45:53.598704+00:00,INVALID,EXPIRED,,87462529,0.0,39600.0,12233,14670
21985,21979,2019-10-15 08:45:55.679806+00:00,INVALID,EXPIRED,,87462529,0.0,39600.0,12233,12270
21996,21987,2019-10-15 08:48:21.986157+00:00,INVALID,EXPIRED,,87462529,0.0,39600.0,12233,12299
21996,21990,2019-10-15 08:48:23.357983+00:00,INVALID,EXPIRED,,87462529,0.0,39600.0,12233,12334
21996,21993,2019-10-15 08:48:25.730476+00:00,INVALID,EXPIRED,,87462529,0.0,39600.0,12233,14683
22003,22000,2019-10-15 08:55:27.548618+00:00,INVALID,EXPIRED,,87462529,0.0,39600.0,12233,12326
22014,22010,2019-10-15 09:37:32.091831+00:00,INVALID,EXPIRED,2019-10-15 09:42:39.297000+00:00,4448867,0.0,50000.0,15939,20580
22053,22031,2019-10-15 10:05:14.427539+00:00,ORDERED,EXPIRED,2019-10-22 14:07:42.111000+00:00,557971,0.0,162000.0,12233,12311
22053,22034,2019-10-15 10:05:23.570747+00:00,INVALID,EXPIRED,,557971,0.0,162000.0,12233,12300
22053,22037,2019-10-15 10:05:50.575847+00:00,ORDERED,EXPIRED,2019-10-23 12:17:42.723000+00:00,557971,0.0,162000.0,12233,12333
22053,22040,2019-10-15 10:06:23.803401+00:00,INVALID,EXPIRED,,557971,0.0,162000.0,12233,12307
22053,22043,2019-10-15 10:06:30.523655+00:00,INVALID,EXPIRED,,557971,0.0,162000.0,12233,12342
22053,22047,2019-10-15 10:06:37.922490+00:00,INVALID,EXPIRED,,557971,0.0,162000.0,12233,12318
22053,22050,2019-10-15 10:06:47.498847+00:00,INVALID,EXPIRED,,557971,0.0,162000.0,12233,12278
22054,22018,2019-10-15 09:58:53.462173+00:00,ORDERED,EXPIRED,2019-10-16 06:40:30.813000+00:00,557971,0.0,10350.0,3874,18609
22096,22064,2019-10-15 12:25:17.814033+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,12944
22096,22067,2019-10-15 12:25:23.526073+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,12868
22096,22070,2019-10-15 12:25:24.976859+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,12309
22096,22073,2019-10-15 12:25:28.020406+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,14668
22096,22076,2019-10-15 12:25:36.757373+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,12332
22096,22084,2019-10-15 12:25:38.551802+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,12296
22096,22087,2019-10-15 12:25:44.398785+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,12895
22096,22090,2019-10-15 12:25:45.254124+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,14676
22129,22099,2019-10-15 12:28:25.534916+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,12300
22129,22102,2019-10-15 12:28:28.515508+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,14839
22129,22105,2019-10-15 12:28:29.183424+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,12333
22129,22108,2019-10-15 12:28:35.325195+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,12318
22129,22109,2019-10-15 12:28:35.325168+00:00,INVALID,EXPIRED,2019-10-21 05:53:44.258000+00:00,87461670,0.0,39600.0,12233,12282
22129,22114,2019-10-15 12:28:38.265892+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,12923
22129,22117,2019-10-15 12:28:41.190246+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,12701
22129,22120,2019-10-15 12:28:51.279358+00:00,INVALID,EXPIRED,,87461670,0.0,39600.0,12233,12936
22129,22123,2019-10-15 12:28:51.518989+00:00,INVALID,EXPIRED,2019-10-21 06:58:01.063000+00:00,87461670,0.0,39600.0,12233,12327
22129,22126,2019-10-15 12:28:55.920378+00:00,INVALID,EXPIRED,2019-10-21 08:12:46.874000+00:00,87461670,0.0,39600.0,12233,12293
22199,22184,2019-10-15 13:06:41.745948+00:00,ORDERED,EXPIRED,2019-10-24 07:48:41.507000+00:00,87461670,0.0,39600.0,12233,12940
