offer_id,offer_created_at,offer_valid_from,offer_valid_until,offer_state,offer_national_currency,offer_total_quantity_kg,transaction_type,seller_user_id,unit_price_nationalcurrency
17450,2019-09-26 14:33:37.898310+00:00,2019-09-26 14:40:00+00:00,2019-09-27 16:00:00+00:00,COMPLETED,USD,22000,fixed_price_offer,270,1.8500135454545457
17471,2019-09-26 14:54:31.675489+00:00,2019-09-26 15:00:00+00:00,2019-09-27 15:00:00+00:00,COMPLETED,USD,22000,fixed_price_offer,270,1.8500135454545457
17495,2019-09-26 15:10:09.299560+00:00,2019-09-26 15:15:00+00:00,2019-09-27 15:15:00+00:00,COMPLETED,USD,22000,fixed_price_offer,270,1.8500135454545457
17589,2019-09-26 23:06:56.569453+00:00,2019-10-01 12:00:00+00:00,2019-11-29 22:00:00+00:00,COMPLETED,USD,102150,fixed_price_offer,13743,2.489998490455213
17597,2019-09-26 23:15:05.858867+00:00,2019-10-01 12:00:00+00:00,2019-11-29 22:00:00+00:00,COMPLETED,USD,84000,fixed_price_offer,13743,2.7099936714285717
17630,2019-09-27 07:20:30.515474+00:00,2019-09-27 10:00:00+00:00,2019-09-30 14:00:00+00:00,COMPLETED,EUR,25000,fixed_price_offer,7413,1.45
17651,2019-09-27 09:00:53.354144+00:00,2019-09-27 09:02:00+00:00,2019-10-04 20:00:00+00:00,COMPLETED,EUR,78000,fixed_price_offer,10200,1.69
17654,2019-09-27 09:01:51.580355+00:00,2019-09-27 09:30:00+00:00,2019-09-30 16:00:00+00:00,COMPLETED,EUR,5160,fixed_price_offer,8764,4.4
17659,2019-09-27 09:13:48.211530+00:00,2019-09-27 09:30:00+00:00,2019-09-30 16:00:00+00:00,COMPLETED,EUR,144000,fixed_price_offer,8764,1.6
17664,2019-09-27 09:33:33.411550+00:00,2019-09-27 09:45:00+00:00,2019-09-30 16:00:00+00:00,COMPLETED,EUR,18000,fixed_price_offer,8764,5.2
17669,2019-09-27 09:38:44.433935+00:00,2019-09-27 09:45:00+00:00,2019-09-30 16:00:00+00:00,COMPLETED,EUR,19800,fixed_price_offer,8764,5.6
17699,2019-09-27 12:31:19.258152+00:00,2019-09-27 12:45:00+00:00,2019-10-03 12:00:00+00:00,COMPLETED,USD,40000,fixed_price_offer,270,1.9000109249999997
17750,2019-09-30 06:05:18.471017+00:00,2019-09-30 08:00:00+00:00,2019-10-01 13:00:00+00:00,COMPLETED,EUR,44000,fixed_price_offer,7413,1.72
17757,2019-09-30 06:07:02.670305+00:00,2019-09-30 08:00:00+00:00,2019-10-01 13:00:00+00:00,COMPLETED,EUR,44000,fixed_price_offer,7413,1.4
17765,2019-09-30 07:41:10.142072+00:00,2019-09-30 07:45:00+00:00,2019-09-30 16:00:00+00:00,COMPLETED,EUR,5160,fixed_price_offer,8764,4.4
17778,2019-09-30 10:18:31.974118+00:00,2019-09-30 12:00:00+00:00,2019-10-01 13:00:00+00:00,COMPLETED,EUR,10350,fixed_price_offer,7413,1.8699516908212561
17786,2019-09-30 10:25:43.997424+00:00,2019-09-30 12:00:00+00:00,2019-10-01 13:00:00+00:00,COMPLETED,EUR,2000,fixed_price_offer,7413,2.48
17814,2019-09-30 13:52:50.237505+00:00,2019-10-01 12:00:00+00:00,2019-12-31 22:00:00+00:00,COMPLETED,USD,75000,fixed_price_offer,13743,1.5399949733333331
17827,2019-09-30 14:44:17.716397+00:00,2019-10-01 10:00:00+00:00,2019-10-04 10:00:00+00:00,COMPLETED,EUR,44000,fixed_price_offer,2569,1.48
17863,2019-09-30 14:46:03.101647+00:00,2019-10-01 10:00:00+00:00,2019-10-04 10:00:00+00:00,COMPLETED,EUR,66000,fixed_price_offer,2569,1.65
17899,2019-09-30 14:47:29.001660+00:00,2019-10-01 10:00:00+00:00,2019-10-04 10:00:00+00:00,COMPLETED,EUR,110000,fixed_price_offer,2569,1.65
17911,2019-09-30 15:11:40.506316+00:00,2019-10-01 12:00:00+00:00,2019-12-31 22:00:00+00:00,COMPLETED,USD,39000,fixed_price_offer,13743,1.4800105435897437
17936,2019-10-01 09:30:42.294188+00:00,2019-10-02 07:00:00+00:00,2019-10-04 13:00:00+00:00,COMPLETED,EUR,72000,fixed_price_offer,7413,2.05
17946,2019-10-01 11:50:03.513847+00:00,2019-10-01 12:00:00+00:00,2019-10-02 16:00:00+00:00,COMPLETED,EUR,18000,fixed_price_offer,8764,1.78
18119,2019-10-01 16:42:46.162352+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,98000,fixed_price_offer,18106,2.55
18129,2019-10-01 16:44:54.444997+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,98000,fixed_price_offer,18106,2.55
18139,2019-10-01 16:46:24.742592+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,98000,fixed_price_offer,18106,2.55
18176,2019-10-01 16:51:20.176217+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,100000,fixed_price_offer,18106,2.5
18213,2019-10-01 16:53:54.171396+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,100000,fixed_price_offer,18106,2.5
18250,2019-10-01 16:56:10.483271+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,100000,fixed_price_offer,18106,2.5
18281,2019-10-01 17:01:39.205961+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,150700,fixed_price_offer,18106,2.5
18312,2019-10-01 17:05:15.465639+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,150700,fixed_price_offer,18106,2.5
18346,2019-10-01 17:07:30.826355+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,150700,fixed_price_offer,18106,2.5
18359,2019-10-01 17:09:13.773245+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,80000,fixed_price_offer,18106,2.3
18378,2019-10-01 17:10:56.499716+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,130000,fixed_price_offer,18106,2.3
18406,2019-10-01 17:12:48.813755+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,450000,fixed_price_offer,18106,2.3
18413,2019-10-01 17:14:22.386311+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,46000,fixed_price_offer,18106,2.3
18420,2019-10-01 17:16:11.817091+00:00,2019-10-08 06:00:00+00:00,2019-10-10 15:00:00+00:00,COMPLETED,EUR,92000,fixed_price_offer,18106,2.3
18432,2019-10-02 06:26:32.908733+00:00,2019-10-02 06:45:00+00:00,2019-10-09 06:00:00+00:00,COMPLETED,USD,40000,fixed_price_offer,270,1.8999940625
18465,2019-10-02 13:08:09.542546+00:00,2019-10-03 06:00:00+00:00,2019-10-07 16:00:00+00:00,COMPLETED,EUR,9050,fixed_price_offer,8764,3.0
18482,2019-10-02 13:51:49.125084+00:00,2019-10-03 06:00:00+00:00,2019-10-07 16:00:00+00:00,COMPLETED,EUR,1500,fixed_price_offer,8764,4.57
18489,2019-10-02 13:53:50.154640+00:00,2019-10-03 06:00:00+00:00,2019-10-07 16:00:00+00:00,COMPLETED,EUR,3000,fixed_price_offer,8764,4.47
18508,2019-10-02 16:08:04.160382+00:00,2019-10-03 07:00:00+00:00,2019-10-04 14:00:00+00:00,COMPLETED,EUR,125000,fixed_price_offer,7413,1.4
18515,2019-10-02 16:09:40.888975+00:00,2019-10-03 07:00:00+00:00,2019-10-04 14:00:00+00:00,COMPLETED,EUR,17600,fixed_price_offer,7413,1.48
18522,2019-10-02 16:15:52.251898+00:00,2019-10-03 07:00:00+00:00,2019-10-04 14:00:00+00:00,COMPLETED,EUR,125000,fixed_price_offer,7413,1.39
18529,2019-10-02 16:17:17.112274+00:00,2019-10-03 07:00:00+00:00,2019-10-04 14:00:00+00:00,COMPLETED,EUR,17600,fixed_price_offer,7413,1.47
18536,2019-10-02 16:18:39.653322+00:00,2019-10-03 07:00:00+00:00,2019-10-04 14:00:00+00:00,COMPLETED,EUR,125000,fixed_price_offer,7413,1.39
18543,2019-10-02 16:20:07.859393+00:00,2019-10-03 07:00:00+00:00,2019-10-04 14:00:00+00:00,COMPLETED,EUR,17600,fixed_price_offer,7413,1.47
18550,2019-10-02 16:26:14.781901+00:00,2019-10-03 07:00:00+00:00,2019-10-04 14:00:00+00:00,COMPLETED,EUR,22000,fixed_price_offer,7413,1.4
18557,2019-10-02 16:28:05.065446+00:00,2019-10-03 07:00:00+00:00,2019-10-04 14:00:00+00:00,COMPLETED,EUR,44000,fixed_price_offer,7413,1.4
18564,2019-10-02 16:29:47.724894+00:00,2019-10-03 07:00:00+00:00,2019-10-04 14:00:00+00:00,COMPLETED,EUR,22000,fixed_price_offer,7413,1.4
18602,2019-10-03 07:44:50.662087+00:00,2019-10-03 07:45:00+00:00,2019-10-04 20:00:00+00:00,COMPLETED,EUR,26000,fixed_price_offer,10200,1.67
18674,2019-10-04 08:06:41.026319+00:00,2019-10-04 09:00:00+00:00,2019-10-08 13:00:00+00:00,COMPLETED,EUR,1720,fixed_price_offer,7413,3.780232558139535
18695,2019-10-04 12:21:25.763612+00:00,2019-10-04 12:23:00+00:00,2019-10-06 20:00:00+00:00,COMPLETED,EUR,82500,fixed_price_offer,10200,1.68
18720,2019-10-04 15:11:56.372527+00:00,2019-10-07 11:00:00+00:00,2019-10-08 21:00:00+00:00,COMPLETED,USD,244944,fixed_price_offer,17117,5.560001294581619
18727,2019-10-04 15:23:59.463392+00:00,2019-10-07 11:00:00+00:00,2019-10-08 21:00:00+00:00,COMPLETED,USD,122472,fixed_price_offer,17117,5.949997298157947
18734,2019-10-04 15:30:04.496309+00:00,2019-10-07 11:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,20412,fixed_price_offer,17117,5.200018430335097
18739,2019-10-04 15:32:08.876809+00:00,2019-10-07 11:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,20412,fixed_price_offer,17117,5.200018430335097
18744,2019-10-04 15:34:54.629181+00:00,2019-10-07 11:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,20412,fixed_price_offer,17117,5.200018430335097
18762,2019-10-07 05:48:45.083497+00:00,2019-10-07 06:05:00+00:00,2019-10-31 12:30:00+00:00,COMPLETED,INR,5175,fixed_price_offer,3845,152.99542173913042
18879,2019-10-07 10:03:48.658917+00:00,2019-10-07 12:00:00+00:00,2019-10-09 13:00:00+00:00,COMPLETED,EUR,25000,fixed_price_offer,7413,1.45
18910,2019-10-07 12:24:34.492294+00:00,2019-10-07 14:00:00+00:00,2019-10-18 13:00:00+00:00,COMPLETED,EUR,22000,fixed_price_offer,7413,1.72
18917,2019-10-07 12:26:07.202055+00:00,2019-10-07 14:00:00+00:00,2019-10-18 13:00:00+00:00,COMPLETED,EUR,1600,fixed_price_offer,7413,2.16
18924,2019-10-07 12:27:32.447009+00:00,2019-10-07 14:00:00+00:00,2019-10-18 13:00:00+00:00,COMPLETED,EUR,10350,fixed_price_offer,7413,2.5099516908212562
18931,2019-10-07 12:29:14.153843+00:00,2019-10-07 14:00:00+00:00,2019-10-18 13:00:00+00:00,COMPLETED,EUR,6000,fixed_price_offer,7413,2.51
18938,2019-10-07 12:33:22.639594+00:00,2019-10-07 14:00:00+00:00,2019-10-18 13:00:00+00:00,COMPLETED,EUR,10350,fixed_price_offer,7413,1.84
19075,2019-10-08 07:53:13.656089+00:00,2019-10-08 10:00:00+00:00,2019-10-11 10:00:00+00:00,COMPLETED,EUR,22000,fixed_price_offer,2569,2.2
19090,2019-10-08 07:54:27.811585+00:00,2019-10-08 10:00:00+00:00,2019-10-11 10:00:00+00:00,COMPLETED,EUR,22500,fixed_price_offer,2569,2.0
19105,2019-10-08 07:55:29.834785+00:00,2019-10-08 10:00:00+00:00,2019-10-11 10:00:00+00:00,COMPLETED,EUR,22500,fixed_price_offer,2569,1.95
19120,2019-10-08 07:56:38.853440+00:00,2019-10-08 10:00:00+00:00,2019-10-11 10:00:00+00:00,COMPLETED,EUR,22000,fixed_price_offer,2569,2.2
19135,2019-10-08 07:57:34.973436+00:00,2019-10-08 10:00:00+00:00,2019-10-11 10:00:00+00:00,COMPLETED,EUR,22500,fixed_price_offer,2569,2.0
19149,2019-10-08 07:58:36.983649+00:00,2019-10-08 10:00:00+00:00,2019-10-11 10:00:00+00:00,COMPLETED,EUR,22000,fixed_price_offer,2569,2.25
19164,2019-10-08 07:59:27.947095+00:00,2019-10-08 10:00:00+00:00,2019-10-11 10:00:00+00:00,COMPLETED,EUR,22500,fixed_price_offer,2569,2.0
19193,2019-10-08 08:00:19.421657+00:00,2019-10-08 10:00:00+00:00,2019-10-11 10:00:00+00:00,COMPLETED,EUR,22000,fixed_price_offer,2569,2.2
19208,2019-10-08 09:30:37.254973+00:00,2019-10-08 12:00:00+00:00,2019-10-11 12:00:00+00:00,COMPLETED,EUR,66000,fixed_price_offer,2569,1.8
19216,2019-10-08 09:33:26.482232+00:00,2019-10-08 12:00:00+00:00,2019-10-11 12:00:00+00:00,COMPLETED,EUR,44000,fixed_price_offer,2569,1.8
19223,2019-10-08 09:34:56.695756+00:00,2019-10-08 12:00:00+00:00,2019-10-11 12:00:00+00:00,COMPLETED,EUR,66000,fixed_price_offer,2569,1.8
19230,2019-10-08 09:35:59.742043+00:00,2019-10-08 12:00:00+00:00,2019-10-11 12:00:00+00:00,COMPLETED,EUR,44000,fixed_price_offer,2569,1.8
19307,2019-10-08 12:24:27.898043+00:00,2019-10-08 13:00:00+00:00,2019-10-11 15:00:00+00:00,COMPLETED,EUR,198000,fixed_price_offer,2569,1.65
19343,2019-10-08 12:25:47.624514+00:00,2019-10-08 13:00:00+00:00,2019-10-11 15:00:00+00:00,COMPLETED,EUR,198000,fixed_price_offer,2569,1.65
19379,2019-10-08 12:26:57.628826+00:00,2019-10-08 13:00:00+00:00,2019-10-11 13:00:00+00:00,COMPLETED,EUR,110000,fixed_price_offer,2569,1.65
19415,2019-10-08 12:28:08.903206+00:00,2019-10-08 13:00:00+00:00,2019-10-11 15:00:00+00:00,COMPLETED,EUR,110000,fixed_price_offer,2569,1.65
19474,2019-10-08 17:27:27.804009+00:00,2019-10-09 05:45:00+00:00,2019-10-15 12:30:00+00:00,COMPLETED,INR,10350,fixed_price_offer,3845,162.00345971014494
19481,2019-10-08 17:28:54.908183+00:00,2019-10-09 05:45:00+00:00,2019-10-15 12:30:00+00:00,COMPLETED,INR,360,fixed_price_offer,3845,464.9568
19487,2019-10-08 20:38:20.997884+00:00,2019-10-09 11:00:00+00:00,2019-10-09 21:00:00+00:00,COMPLETED,USD,244944,fixed_price_offer,17117,5.559998525377229
19521,2019-10-09 09:23:48.830708+00:00,2019-10-10 00:00:00+00:00,2019-10-14 00:00:00+00:00,COMPLETED,CNY,27000,fixed_price_offer,15942,12.60008525925926
19562,2019-10-09 11:24:25.306173+00:00,2019-10-09 11:28:00+00:00,2019-10-26 12:30:00+00:00,COMPLETED,INR,16875,fixed_price_offer,3845,162.00089611851854
19580,2019-10-09 11:59:32.675234+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,64000,fixed_price_offer,8764,1.95
19626,2019-10-09 12:38:55.187786+00:00,2019-10-21 06:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,9600,fixed_price_offer,8764,2.5
19633,2019-10-09 13:41:01.424945+00:00,2019-10-10 06:00:00+00:00,2019-10-11 15:00:00+00:00,COMPLETED,EUR,6000,fixed_price_offer,12953,3.87
19650,2019-10-09 15:47:29.923417+00:00,2019-10-10 06:00:00+00:00,2019-10-11 15:00:00+00:00,COMPLETED,EUR,8800,fixed_price_offer,12953,2.7
19655,2019-10-09 15:49:36.405678+00:00,2019-10-10 06:00:00+00:00,2019-10-11 15:00:00+00:00,COMPLETED,EUR,48300,fixed_price_offer,12953,2.7
19660,2019-10-09 15:51:11.973883+00:00,2019-10-10 06:00:00+00:00,2019-10-11 15:00:00+00:00,COMPLETED,EUR,48300,fixed_price_offer,12953,2.7
19667,2019-10-09 15:57:15.900648+00:00,2019-10-10 06:00:00+00:00,2019-10-25 06:00:00+00:00,COMPLETED,EUR,88000,fixed_price_offer,270,1.81
19673,2019-10-09 16:02:53.124044+00:00,2019-10-10 06:00:00+00:00,2019-10-25 06:00:00+00:00,COMPLETED,USD,20000,fixed_price_offer,270,1.899987525
19680,2019-10-09 16:23:13.038166+00:00,2019-10-10 06:00:00+00:00,2019-10-25 06:00:00+00:00,COMPLETED,USD,40000,fixed_price_offer,270,1.899987525
19694,2019-10-09 17:06:04.148559+00:00,2019-10-09 17:30:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,20412,fixed_price_offer,17117,5.199997354497355
19700,2019-10-09 17:09:46.349156+00:00,2019-10-09 17:30:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,20412,fixed_price_offer,17117,5.199997354497355
19706,2019-10-09 17:11:04.114098+00:00,2019-10-09 17:30:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,20412,fixed_price_offer,17117,5.199997354497355
19725,2019-10-09 18:02:07.802297+00:00,2019-10-09 18:05:00+00:00,2019-10-10 21:00:00+00:00,COMPLETED,USD,122472,fixed_price_offer,17117,5.949996283232086
19737,2019-10-09 19:05:09.489843+00:00,2019-10-09 21:00:00+00:00,2019-10-11 21:00:00+00:00,COMPLETED,USD,38080,fixed_price_offer,17117,0.6000043776260504
19744,2019-10-09 20:04:47.303846+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,19000,fixed_price_offer,17117,1.5200015789473686
19749,2019-10-09 20:06:03.795807+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,19000,fixed_price_offer,17117,1.5200015789473686
19754,2019-10-09 20:07:08.942029+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,19000,fixed_price_offer,17117,1.5200015789473686
19759,2019-10-09 20:15:55.430060+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,19000,fixed_price_offer,17117,1.5200015789473686
19764,2019-10-09 20:17:03.593248+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,19000,fixed_price_offer,17117,1.5200015789473686
19769,2019-10-09 20:18:06.026806+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,19000,fixed_price_offer,17117,1.5200015789473686
19776,2019-10-09 20:27:43.609435+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,18000,fixed_price_offer,17117,1.5200144222222223
19781,2019-10-09 20:28:38.965118+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,18000,fixed_price_offer,17117,1.5200144222222223
19786,2019-10-09 20:29:33.245742+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,18000,fixed_price_offer,17117,1.5200144222222223
19791,2019-10-09 20:30:41.127520+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,18000,fixed_price_offer,17117,1.5200144222222223
19796,2019-10-09 20:31:44.110867+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,18000,fixed_price_offer,17117,1.5200144222222223
19801,2019-10-09 20:32:40.870844+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,18000,fixed_price_offer,17117,1.5200144222222223
19806,2019-10-09 20:33:36.220802+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,18000,fixed_price_offer,17117,1.5200144222222223
19811,2019-10-09 20:35:00.167496+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,18000,fixed_price_offer,17117,1.5200144222222223
19816,2019-10-09 20:35:56.716064+00:00,2019-10-09 21:00:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,USD,18000,fixed_price_offer,17117,1.5200144222222223
19899,2019-10-10 07:31:22.413844+00:00,2019-10-10 07:45:00+00:00,2019-10-25 06:00:00+00:00,COMPLETED,EUR,88000,fixed_price_offer,270,1.81
19968,2019-10-10 11:42:58.037067+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,54000,fixed_price_offer,8764,2.55
20036,2019-10-10 12:09:31.089428+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,54000,fixed_price_offer,8764,2.3
20059,2019-10-10 12:57:44.399342+00:00,2019-10-10 13:15:00+00:00,2019-10-17 06:00:00+00:00,COMPLETED,USD,22000,fixed_price_offer,270,1.8499816818181818
20073,2019-10-10 13:15:04.574617+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,54000,fixed_price_offer,8764,2.1
20116,2019-10-10 13:18:53.982380+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,54000,fixed_price_offer,8764,1.95
20133,2019-10-10 13:22:20.963762+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,USD,54000,fixed_price_offer,8764,2.1000098703703705
20147,2019-10-10 13:28:45.190498+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,34400,fixed_price_offer,8764,4.5
20161,2019-10-10 13:30:45.292274+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,36000,fixed_price_offer,8764,4.5
20176,2019-10-10 14:36:48.027634+00:00,2019-10-10 15:00:00+00:00,2019-10-12 12:30:00+00:00,COMPLETED,INR,4500,fixed_price_offer,3845,144.9924996666667
20177,2019-10-10 14:38:22.115892+00:00,2019-10-10 14:40:00+00:00,2019-10-11 21:00:00+00:00,COMPLETED,USD,38080,fixed_price_offer,17117,0.4999996323529412
20222,2019-10-10 20:47:24.881090+00:00,2019-10-11 00:00:00+00:00,2019-10-31 09:00:00+00:00,COMPLETED,USD,480000,fixed_price_offer,3918,1.8200005541666666
20227,2019-10-10 20:49:24.475284+00:00,2019-10-11 00:00:00+00:00,2019-10-31 09:00:00+00:00,COMPLETED,USD,400000,fixed_price_offer,3918,1.7500004975
20232,2019-10-10 20:51:01.547067+00:00,2019-10-11 00:00:00+00:00,2019-10-31 09:00:00+00:00,COMPLETED,USD,128000,fixed_price_offer,3918,1.820001703125
20237,2019-10-10 20:52:28.117021+00:00,2019-10-11 00:00:00+00:00,2019-10-31 09:00:00+00:00,COMPLETED,USD,32000,fixed_price_offer,3918,1.81998446875
20254,2019-10-11 05:43:34.751072+00:00,2019-10-11 05:50:00+00:00,2019-10-20 09:00:00+00:00,COMPLETED,CNY,20000,fixed_price_offer,20163,12.600043560000001
20285,2019-10-11 06:18:29.975621+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,14400,fixed_price_offer,8764,5.6
20396,2019-10-11 06:27:40.313679+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,86000,fixed_price_offer,8764,4.5
20419,2019-10-11 06:34:18.675030+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,34400,fixed_price_offer,8764,4.7
20434,2019-10-11 06:40:05.856516+00:00,2019-10-11 07:00:00+00:00,2019-10-31 12:30:00+00:00,COMPLETED,INR,147825,fixed_price_offer,3845,128.00006443429731
20510,2019-10-11 06:53:58.550482+00:00,2019-10-11 07:05:00+00:00,2019-10-31 12:30:00+00:00,COMPLETED,INR,99000,fixed_price_offer,3845,135.0000856060606
20511,2019-10-11 06:54:03.636547+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,34400,fixed_price_offer,8764,5.0
20522,2019-10-11 06:58:22.830252+00:00,2019-10-11 07:05:00+00:00,2019-10-31 12:30:00+00:00,COMPLETED,INR,30225,fixed_price_offer,3845,168.00090322580644
20536,2019-10-11 07:04:38.969550+00:00,2019-10-11 07:10:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,EUR,55000,fixed_price_offer,10200,1.73
20546,2019-10-11 07:06:40.589424+00:00,2019-10-11 07:10:00+00:00,2019-10-31 21:00:00+00:00,COMPLETED,EUR,120000,fixed_price_offer,10200,1.52
20555,2019-10-11 07:17:21.766448+00:00,2019-10-11 07:35:00+00:00,2019-10-11 11:30:00+00:00,COMPLETED,INR,10000,fixed_price_offer,16568,2000.0027774999999
20571,2019-10-11 07:35:56.698554+00:00,2019-10-11 09:00:00+00:00,2019-10-14 16:00:00+00:00,COMPLETED,EUR,150000,fixed_price_offer,7413,1.75
20578,2019-10-11 07:38:10.201708+00:00,2019-10-11 09:00:00+00:00,2019-10-14 16:00:00+00:00,COMPLETED,EUR,75000,fixed_price_offer,7413,1.45
20605,2019-10-11 07:59:29.047288+00:00,2019-10-11 08:00:00+00:00,2019-10-18 00:00:00+00:00,COMPLETED,CNY,400000,fixed_price_offer,17945,11.999996676
20618,2019-10-11 08:18:43.397970+00:00,2019-10-14 07:00:00+00:00,2019-10-15 14:00:00+00:00,COMPLETED,EUR,72000,fixed_price_offer,7413,2.4
20639,2019-10-11 10:00:01.895209+00:00,2019-10-14 07:00:00+00:00,2019-10-16 13:00:00+00:00,COMPLETED,EUR,19200,fixed_price_offer,7413,2.75
20649,2019-10-11 10:04:26.765584+00:00,2019-10-14 07:00:00+00:00,2019-10-16 13:00:00+00:00,COMPLETED,EUR,19200,fixed_price_offer,7413,2.75
20673,2019-10-11 12:36:42.406027+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,34400,fixed_price_offer,8764,5.5
20702,2019-10-11 12:41:12.631371+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,34400,fixed_price_offer,8764,5.2
20724,2019-10-11 12:51:56.940630+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,USD,34400,fixed_price_offer,8764,5.000007165697674
20745,2019-10-11 12:53:30.263036+00:00,2019-10-21 07:00:00+00:00,2019-10-24 16:00:00+00:00,COMPLETED,EUR,18000,fixed_price_offer,8764,4.5
20767,2019-10-11 15:03:39.538379+00:00,2019-10-12 06:00:00+00:00,2019-10-31 22:59:00+00:00,COMPLETED,EUR,60000,fixed_price_offer,16624,1.39
20783,2019-10-14 04:38:31.072481+00:00,2019-10-14 04:45:00+00:00,2019-10-16 12:30:00+00:00,COMPLETED,INR,49500,fixed_price_offer,3845,127.99969406060607
20802,2019-10-14 04:50:18.594605+00:00,2019-10-14 05:00:00+00:00,2019-10-16 12:30:00+00:00,COMPLETED,INR,49500,fixed_price_offer,3845,127.99969406060607
20866,2019-10-14 07:46:37.859979+00:00,2019-10-14 10:00:00+00:00,2019-10-16 12:00:00+00:00,COMPLETED,EUR,22500,fixed_price_offer,2569,2.15
20879,2019-10-14 07:47:49.759331+00:00,2019-10-14 10:00:00+00:00,2019-10-16 12:00:00+00:00,COMPLETED,EUR,22000,fixed_price_offer,2569,2.28
